,features,mean_abs_error,mean_error,median_abs_error,median_error,predict_time,r2,train_time,var_abs_error,var_error
SP-rf-training-set_rfm_e50_md30_mfAUTO_mln50000_msl8_mss5_tdp75.joblib,SP-rf-training-set.yml,0.37218770897049436,-0.0023902002763941284,0.21588847179866488,0.005117982318922687,0:00:05.660411,0.9972018794849722,0:09:45.453772,0.5936773366565958,0.7321953143079406
SP-rf-training-set_rfm_e50_md40_mfAUTO_mln50000_msl8_mss5_tdp75.joblib,SP-rf-training-set.yml,0.3556770971763983,-0.002136354920984163,0.21238692461532294,0.005000511034964461,0:00:05.642911,0.997518876095091,0:09:46.442836,0.5227444200347858,0.6492460534782671
SP-rf-training-set_rfm_e50_md50_mfAUTO_mln50000_msl8_mss5_tdp75.joblib,SP-rf-training-set.yml,0.3587820075034345,-0.00200647694372324,0.2128588500099151,0.005031437660292681,0:00:05.523915,0.9974560652628908,0:09:45.470190,0.5369621768851605,0.6656826798436295
SP-rf-training-set_rfm_e50_md60_mfAUTO_mln50000_msl8_mss5_tdp75.joblib,SP-rf-training-set.yml,0.35947405078479366,-0.0022151236731400635,0.21230576104653975,0.004585134471727814,0:00:05.691824,0.997326020682353,0:09:49.183718,0.5704946602830533,0.6997113466977937
SP-rf-training-set_rfm_e50_md70_mfAUTO_mln50000_msl8_mss5_tdp75.joblib,SP-rf-training-set.yml,0.35839787500241166,-0.002771962083254941,0.2119086611637182,0.0048896561240003855,0:00:05.510851,0.9973900934347302,0:09:49.055109,0.5545009141178593,0.6829422671503129
SP-rf-training-set_rfm_e50_md80_mfAUTO_mln50000_msl8_mss5_tdp75.joblib,SP-rf-training-set.yml,0.3617507660025936,-0.0017499256880294948,0.2122257153198217,0.004767980114013248,0:00:05.699405,0.9971488748892694,0:09:46.730568,0.6152074420704994,0.7460679965340481
SP-rf-training-set_rfm_e50_md90_mfAUTO_mln50000_msl8_mss5_tdp75.joblib,SP-rf-training-set.yml,0.35930456828331064,-0.002368670384139092,0.21226514230397342,0.0048953874037018785,0:00:05.741001,0.9973324146341996,0:09:50.331160,0.5689433368386533,0.6980374990285209
